id,comment_text,TOXICITY@6,SEVERE_TOXICITY@2,IDENTITY_ATTACK,INSULT,PROFANITY,SEXUALLY_EXPLICIT,THREAT,FLIRTATION,TOXICITY@5,SEVERE_TOXICITY@1,ATTACK_ON_AUTHOR,ATTACK_ON_COMMENTER,INCOHERENT,INFLAMMATORY,LIKELY_TO_REJECT,OBSCENE,SPAM,UNSUBSTANTIAL
014b44616d8cb457,"Sarek of Vulcan: Unfortunately for you, you cannot ban a fact. 

Sarek of Vulcan: Unfortunately for you, you cannot ban a fact.

Fact: Lawrencenkhoo told me here on Wikipedia that companies keep their retained profits in the bank. 

Fact: That is absolutely untrue.

Fact: Sarek of Vulcan bans me for stating that. 

Fact: Sarek of Vulcan can ban me but cannot ban facts.",0.36,0.11,0.16,0.18,0.11,0.14,0.27,0.38,0.24,0.03,0.66,0.73,0.83,0.42,0.70,0.30,0.55,0.40
7303f0f55bebc170,"I didn't bring it up as a way to change the ruling on external links. I brought it up because it makes me wonder if some Irish dude patrolling the wikiverse is drunk on wikipower, dispensing wikijustice indiscriminately.

As for the question, is it acceptable to add links as citations when they add to the editorial?",0.23,0.12,0.41,0.23,0.14,0.21,0.39,0.49,0.22,0.04,0.46,0.34,0.64,0.65,0.70,0.59,0.14,0.57
7e562fd97b6d3090,"Glenemere accusations 

My representatives have made me aware of the libelous chatter on Wikipedia. How dare you Mr Westerveld!  You had better be able to provide some back up to the libelous charges you are making. There will be repercussions sir I can assure you.",0.32,0.14,0.16,0.26,0.19,0.18,0.20,0.40,0.39,0.13,0.79,0.95,0.56,0.38,0.79,0.10,0.19,0.40
70990e503f69b2bc,I made those hiphop edits; my brother was on this computer earlier so he is probably the culprit; I will tell him to stop the vandalism. -,0.50,0.39,0.53,0.45,0.36,0.40,0.62,0.67,0.21,0.06,0.04,0.01,0.68,0.18,0.37,0.23,0.23,0.59
c88c44dc76fcf97f,"when they won the award for best new act or whatever i quote 'thanks guys and just keep on supporting punk rock, thankyou. SO YOU ARE WRONG THEY CALL THEMSELVES PUNK ROCK. - b1link82",0.20,0.11,0.20,0.26,0.22,0.16,0.21,0.36,0.18,0.04,0.38,0.68,0.83,0.65,0.68,0.51,0.25,0.59
42b3042c4b18159a,"""
 """"Colleagues"""" - im not at work. Seriously, grow a pair. 92.23.188.163  """,0.19,0.11,0.28,0.19,0.16,0.17,0.26,0.42,0.22,0.07,0.41,0.63,0.43,0.59,0.95,0.97,0.06,0.38
6ec6edc0534d9eb5,"""

""""not bow to your demands""""? Are you an Islamophobe by any chance RaseaC ? I'm not Muslim but even I recognize the Muslim peoples sensibilities. The way you say """"not bow to your demands"""" shows your hatred of Muslims and Islam since the topic has nothing to do with """"bow""""ing to anyone's demands. This isn't an """"us vs them"""" issue. Its about respect, tolerance and being sensible. Things which you seem to lack. Good day.   """,0.49,0.25,0.70,0.45,0.27,0.12,0.25,0.19,0.41,0.26,0.23,0.97,0.24,0.44,0.88,0.11,0.00,0.23
e23cc753b39c2698,"""Haunted Angel I have agreed to leave you alone so dont ban me. I havent
posted once since I said """"I will leave you alone and stop bothering. I
hope you will one day see the light."""" Since I have not posted here  

""",0.23,0.12,0.16,0.15,0.11,0.13,0.42,0.61,0.30,0.14,0.29,0.60,0.79,0.31,0.70,0.06,0.63,0.73
625b94a83a28c491,""" February 2006 (UTC)

I would like to know where you get the idea that anyone is """"creating"""" an edit war. It seems to me that with your useless reverts and vandalism of user pages  as well as several entries on Wikipedia  that you are the only one who is having tendencies of such behavior.  

I find it a bit ironic that Chadbryant is in here complaining about someone starting an alleged """"edit war"""" yet he has no problem editing out the comments of others on this talk page for what I believe would be the fifth or sixth time now.  04:01, 2""",0.29,0.17,0.24,0.35,0.27,0.23,0.56,0.48,0.31,0.12,0.67,0.70,0.46,0.24,0.70,0.08,0.24,0.38
fed41021d9e95b0a,"""::::If your skin is so thin then you got no business taking controversial (and yes, um... wrongful) admin actions. 
""",0.38,0.21,0.32,0.29,0.20,0.29,0.39,0.62,0.37,0.13,0.39,0.73,0.53,0.22,0.58,0.06,0.08,0.67
e2483664df8b8fc8,"Fine, but also have the courtesy to remove your four WARNING boxes from the article. It was BECAUSE of your warning boxes that I was asked to edit. 

Your biggest fan,
Nathaniel J. Merritt",0.32,0.28,0.32,0.41,0.38,0.31,0.46,0.51,0.10,0.04,0.55,0.60,0.43,0.11,0.65,0.15,0.36,0.48
86180c1d67ce5f8d,"g

join the wikipedia vandal club",0.42,0.19,0.25,0.33,0.17,0.10,0.25,0.23,0.37,0.16,0.25,0.45,0.89,0.27,0.81,0.05,0.44,0.80
b452dfbbadc6a2a7,"You are the one that you are constantly deleting a war crime that was admitted by a turkish source and I am the one that I doing the disruptive editing according to you? Very interesting, and by the way is not me that I am doing the personal attacks but you and your team. That is what all the evidence shows, by the way and anyone can check this. Very interesting tactic to accuse the other party for exactly what you are doing. If you are not try to hide anything, why then are you constantly deleting the war crime? Don't you know that this is illegal according to European law? Now you and your team stop writing in my user page.",0.32,0.15,0.29,0.26,0.16,0.20,0.36,0.47,0.24,0.04,0.91,0.59,0.46,0.27,0.72,0.03,0.64,0.31
0f4e9ac6a4811262,"642003399&oldid;=642001720 He attacked me at article talk, lauged out and humiliated me], than manipulated my words as an attack and threatened with block. , He continued threatening, and gave a final warning that i can't revert 3 times. I didn't, but he did. I reported him, but i got blocked. How can he warn me about three revert rule on my talk page if it's exempt from 3RR, and revert everything i wrote at talk page?  
First of all; our own userpages are exempt from 3RR; and warnings are specifically listed as content we're allowed to remove. Removal is simply an acknowledgement that we've seen the message. You were blocked for reinserting the same message over and over. You didn't bring new ideas or curiosity to Talk:Turkey; you made a statement saying that the three statements concerning the genocide wasn't necessary for that article, and that it wasn't related to Turkey. You accused Dr.K of having a hatred; and after receiving a response from other users changed the sentence to something different.[https://en.wikipedia.org/w/index.php?title=Talk%3ATurkey&diff;=",0.38,0.22,0.33,0.28,0.20,0.14,0.54,0.42,0.26,0.11,0.54,0.17,0.71,0.27,0.55,0.08,0.83,0.38
c613926d53a80f2b,I see. Brutal force is your only real argument for people like you in Wikipedia. Keep demonstrating us what civilization is.,0.34,0.25,0.36,0.31,0.19,0.21,0.40,0.51,0.39,0.17,0.33,0.97,0.12,0.41,0.81,0.01,0.01,0.63
4c17b4377c564be2,"""
Kevin Spacey's character throwing a dish in American Beauty or Kirstie Allen hitting (or was it shooting?) at Woodie Allen's character in Deconstructing Harry are examples of domestic violence that are not rape. .Wolfowitz """,0.20,0.04,0.14,0.12,0.12,0.35,0.36,0.27,0.24,0.08,0.68,0.45,0.68,0.65,0.71,0.59,0.13,0.57
39e3fabbe320cbf9,I'm asking you one last time to quit vandalising the article until the consensus is met.,0.15,0.10,0.17,0.11,0.11,0.31,0.37,0.49,0.18,0.06,0.79,0.76,0.67,0.27,0.62,0.22,0.27,0.75
00f2b8bc9915c115,"Ho ho ho! Merry Christmas 

I shoulda known the Piccirilli Brothers actiually executed Ward's pediment sculpture at the Stock Exchange! Happy Christmas, Carptrash.",0.23,0.27,0.27,0.23,0.27,0.13,0.69,0.37,0.24,0.22,0.02,0.02,0.88,0.24,0.65,0.52,0.54,0.61
cdf4a9be56af4cde,crucial information about checkuser and sockpuppetry,0.23,0.21,0.19,0.25,0.27,0.33,0.25,0.42,0.29,0.10,0.04,0.07,0.97,0.08,0.86,0.22,0.82,0.76
362fe13875b255ee,"Ey!!! 

You should better watch yourself!!!",0.33,0.28,0.17,0.21,0.19,0.28,0.64,0.50,0.46,0.26,0.16,0.65,0.45,0.12,0.79,0.05,0.05,0.80
cff4531a26b2598c,"Hi,

Please stop vandalizing Wikipedia articles or you will be blocked.",0.37,0.15,0.11,0.17,0.10,0.13,0.52,0.37,0.28,0.08,0.65,0.71,0.34,0.24,0.92,0.04,0.44,0.73
89425458e1e16e0a,"Talk Page 

Only edit if you have something to say Michealdsuarez.",0.21,0.15,0.28,0.24,0.16,0.17,0.24,0.22,0.20,0.10,0.35,0.55,0.61,0.19,0.77,0.65,0.51,0.74
d1f90a82034e1899,"""

Let's start over...

This is not going anywhere, except towards mediation. Though I agree more or less completely with Justin's edits, you both need to calm down. The spelling/language issue is pointless, as are the insults, as are the reverts, and the misleading and/or rude edit summaries. Who cares which version is online for two or three hours, if it's going to be reverted anyway once this debate is completed? So let's focus on the debate, and leave the page at some point where we are all familiar with the content, and then do changes step-by-step. To improve the mood here, I think Daryou should accept that there may be some spelling errors in his texts, while Koavf really needs to respect that Daryou's not a native speaker, and not harass him over this. (And I need to stop sounding like my mom.)
 Mincom, the Moroccan government's own site, is of course propaganda, by every definition of the word, but that doesn't mean it can't be used as a source - for what Morocco's government thinks and says. On the other hand, pasting hole chunks of text from it as fact, is obviously not how this should be done.
 Inserting that Western Sahara was """"peacefully ... liberated"""" by Morocco is also betraying an agenda that is far more biased than your edits have been so far, Daryou. I think you've been trying to make that point all along, consistently in all of your edits, but you used to be better at hiding it.
 Questions remain above to be answered, with arguments, not reverts or insults.
 That's my input for today, and, yes, I think mediation could be a good thing. I was hoping we could settle this one through discussion (it has worked before!), but I've lost hope by now.
Ciao,  .""",0.29,0.14,0.30,0.26,0.16,0.18,0.30,0.40,0.17,0.05,0.91,0.61,0.78,0.33,0.40,0.23,0.53,0.28
cb818b23e3d0bd9a,"Please stop vandalizing pages, as you did to [Sigma Chi] and to [Popsicle].",0.33,0.16,0.13,0.33,0.13,0.11,0.21,0.27,0.37,0.14,0.73,0.76,0.47,0.41,0.87,0.13,0.06,0.75
72031260ff4602ff,"I don't see how threatening to block me permanently is going to make either of you or the entire Wikipedia site better. If you take a look at many of my edits, you would see that I am a very, very constructive and productive editor.",0.32,0.17,0.14,0.20,0.12,0.13,0.55,0.33,0.12,0.03,0.63,0.26,0.56,0.44,0.48,0.44,0.83,0.57
582f0fbca0aae602,", 17 August 2007 (UTC)

Huh? what personal attack? Look if I offended you, I am sorry. Your claims seem to be completely irrational and I cannot believe you are seriously making them, frankly. 02:13",0.42,0.16,0.19,0.34,0.19,0.12,0.51,0.36,0.41,0.12,0.44,0.97,0.49,0.33,0.83,0.03,0.04,0.39
46dbea911e82c9cf,"Take a look at my sandbox if you'd like to see my progress.

http://en.wikipedia.org/wiki/User:AbbeyMaynard/sandbox",0.20,0.18,0.16,0.13,0.16,0.36,0.27,0.62,0.06,0.02,0.14,0.41,0.61,0.30,0.69,0.52,0.66,0.83
021da446e1edff81,"Do not harass other editors with no basis
You have posted a baseless warning/threat on my user page. Do not post any more things on my page. Otherwise, I will complain to the administrators, or even Jim Wales if I have to.",0.38,0.15,0.33,0.28,0.17,0.20,0.46,0.48,0.33,0.10,0.45,0.52,0.36,0.36,0.69,0.05,0.44,0.60
d90eed2c03efb2b0,"""

The problem with this disambig is, Michael, that it links to events in history that barely can be called a """"Polish invasion on Russia"""" - for instance as there was no Russia in today meaning of the word - and they show rather a Russian (Ghirlandajo's?) POV. Without any disclamer (term used in Russian historiography) a reader can think we claim that they were """"Polish invasions on Russia"""" what is not exactly my view. ) That's the main problem and Ghirlandajo's insults and his weak explanations afterwards that he was understood wrongly (yeah, right) only make finding a good solution more difficult. Best,  δ """,0.28,0.15,0.44,0.32,0.23,0.28,0.37,0.50,0.13,0.05,0.61,0.72,0.78,0.34,0.32,0.22,0.20,0.35
24d5e463de9411f8,"""
Nice try at telling me to """"shuffle along, boy""""... Tell your friends at your next Klan meeting about your latest failure to silence someone who refuses to stay silent in the face of injustice!  
 """,0.32,0.18,0.28,0.32,0.17,0.12,0.33,0.26,0.46,0.17,0.45,0.87,0.51,0.65,0.75,0.04,0.01,0.39
343ccd7729f8b1b1,"COTW 

Wonder if you'd consider voting for Indian reservation as Wikipedia:Collaboration of the week? Without two more votes it will be eliminated only days away from winning 23:48, 15 Nov 2004 (UTC)",0.28,0.21,0.48,0.24,0.20,0.31,0.68,0.50,0.05,0.03,0.01,0.13,0.73,0.33,0.65,0.06,0.83,0.58
8d79188d36fdc008,"The alternative to blocking her is to accept one rule for me, and another for yourself.
At the very least, you should ask her if that sounds fair.
75.159.15.217",0.21,0.11,0.20,0.17,0.16,0.21,0.30,0.46,0.20,0.07,0.68,0.91,0.55,0.41,0.59,0.26,0.23,0.58
fc013fd96a9408cb,"Awesome! 

Hi, 

Just wanted to state that in my opinion, you're not the brightest bulb on the porch.  Thanks and please don't suffer any injuries!  Have a great day.

Bye",0.21,0.13,0.11,0.26,0.16,0.11,0.42,0.45,0.24,0.10,0.40,0.84,0.73,0.29,0.55,0.16,0.41,0.73
5ff8ffb1c93264d0,"More are born every second.....and come here.

xxxxxx",0.24,0.17,0.16,0.25,0.18,0.18,0.09,0.31,0.24,0.11,0.21,0.42,0.79,0.44,0.86,0.59,0.29,0.77
